peer_comment_id,peer_submission_id,ualberta_peer_assignments_user_id,peer_comment_created_ts,peer_comment_text
"8gjRgBGsEeaSqwpdV4Ekkw","sh9TvQZLEeameQ5yARF2wQ",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 04:01:57.409,"Could You please Review Mine\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"5mtTngcgEeaHpBJJunFe4w","3g2pqwbFEeaDjhJE0SlnTQ",6bf195e3254be189525e23c8920f5ae29471544e,2016-04-20 17:54:16.752,"Just want to mentioned that the adjusting floor is for the 3 + 1 user stories, unfortunately I did not mention the actual count of story points. Having reviewed few submission so don't want to change the burn down image again, it should be 6 and 2.\\nSo in Sprint 2 the floor goes below by 6 and in Sprint 3 it will be 2 more i.e. 8.\\nHope this helps while reviewing"
"vgK7X_75EeWa4BJaeUokOQ","bdoSCP4eEeWu1Q5gvOuhYQ",b6c43068ac49b69102300d1059c79e22393d7702,2016-04-10 08:53:49.283,"I also don't feel good having high priority features so late in the planning, but the problem here is that there are dependencies. You can't start those features without having finished the previous ones. I agree that we can put \"Remotely access material\" in the same sprint as \"Mobile product\" (really, all features depend on it), but not \"Audio connection\" in the same sprint as \"Connect with remote user\". Or we make them independent or we should not have them in the same sprint."
"u0I8M_hFEeWYIQ4BcV9YKQ","FCV5NfhFEeWGRgp2IDLuIQ",10fec9142868ddeaf1f20b83a202ee6793ef6ec3,2016-04-01 20:10:08.278,"Hello Everybody, I am sorry I was on holidays till yesterday. I am back home now and tomorrow I will work hard on reviewing the work. Talk more during the weekend. Regards Cristina from London. PS: Many Thanks to Cecilia and Pauline who provided me with very nice comments."
"YA6m-R3zEeaGvwq7P--E0Q","0cOOBB3sEeanEw4Bwn2GsQ",09d02c8f72b9516f2465983916b46b2e23cb28cf,2016-05-19 18:56:20.721,"Non advice, keep like this!"
"-yO8MCwUEea-YhKdNUv9pQ","XpoTaSvwEeayaAoFBq8aPw",417645649a207509a4697218598211e4d3cf9f1a,2016-06-06 18:32:10.577,"No Wireframe to review.."
"RIgY_SwEEeakfw5ltszKlw","XpoTaSvwEeayaAoFBq8aPw",5441a04cb6a53b7473eab1a7df9820e215330ee3,2016-06-06 16:32:32.264,"There is no wireframe file to review, unfortunately"
"JVxJKQGnEeawFQ5rY6ZGGQ","SKNFJP9ZEeWjZRIrkC40zw",df081d18a78cea453f1edfd3c716b36b9ee6c994,2016-04-13 18:40:07.935,"@Markus Salamon: Is it your personal opinion, or was it mentioned somewhere in the course? I know and practice the opposite, unless all elements in the wireframe can be identified without doubts."
"pRfbpgGjEeauAAp_SRa7YQ","SKNFJP9ZEeWjZRIrkC40zw",df081d18a78cea453f1edfd3c716b36b9ee6c994,2016-04-13 18:15:04.248,"@Kim Lunte -two suggestion level images/icons are a direct embodiment of US18 and US19 from requirements document."
"sMDuYQXMEeaBWgq4VfKpVw","vxzD8QT5EeaTWRLC7rustw",c7e247ad51b485dab736b024c5add83730ba229a,2016-04-19 01:18:57.828,"Thanks for the comments.\\nI agree with the score on last item, I made a mistake because I didn't read the purpose of the textbox and I thank that it was for general comments.\\nGreetings."
"B-xuzfeOEeWYIQ4BcV9YKQ","5KxxJPeHEeWEAhLOZ9BW_w",404f683bf58d9a2045286d6583a838688bc56705,2016-03-31 22:15:09.502,"wow! how did you format it as a table?"
"4A4wLfnTEeWGRgp2IDLuIQ","5KxxJPeHEeWEAhLOZ9BW_w",270e626c2aec06f7d9690612c1be70595ec346cc,2016-04-03 19:40:09.711,"I created it in Excel and then copy pasted here"
"XsMTQ_nOEeW3UQqDzupm-w","WU3DJvHTEeWK_Q7eN25hdw",569059c2f3ab7f735f2cf94a68a45dde5435f30f,2016-04-03 19:00:45.309,"Thanks to all for your review"
"OrRSngTVEeagVwrGhMvzTw","y-N3ggTBEeaFRBL8xcPRow",428ffd7655ea4f21a5ea9121a2b007b255798b4d,2016-04-17 19:47:34.082,"I can't find your file"
"8ux07ATQEeaTWRLC7rustw","y-N3ggTBEeaFRBL8xcPRow",7fe45a6bb309cd67dbac85df02941f1bf5bec0cf,2016-04-17 19:16:55.667,"no uploaded file"
"z4ewxgNCEea58Q75huYNRw","q15LQgHEEeaxKw6S5NG0Zw",6bf195e3254be189525e23c8920f5ae29471544e,2016-04-15 19:46:56.588,"@Thomas C. - thanks for the comments, the total hours per the addition is 124 , while mentioned is 122 and the actual per the availability is 111. My highlight is mainly the difference in hours .     Also the point which I thought de-prioritized is wrong, went thru the video again."
"b4YY4QPiEeazBxIp-OtAdw","rXYwXgKXEeazBxIp-OtAdw",ede51c28cc968d5b4902534f1d5f74f6e7ab774d,2016-04-16 14:49:34.993,"Don't understand the \"Good\" rating on my interpretation.  My submission was not lacking anything when compared to the submissions I reviewed."
"ohNM5TzAEeaXnBKVQldqyw","uhAq-zvlEeakuhJbRt69hQ",ef0cef692174ae2f26abc895407bcd5ace5f434e,2016-06-27 23:41:13.194,"Thanks everyone, it has been a great class. It was a pleasure taking it with you all."
"exgOvv9iEeWjZRIrkC40zw","Ylf_Yf9iEeWHDgoRw4pwlQ",84e029a1e75d6da44770aad60e3eb4f585dd9016,2016-04-10 21:23:34.172,"I can't see my PDF. Is that a problem on Coursera Platform?"
