peer_assignment_id,peer_assignment_review_schema_part_id,peer_assignment_review_schema_part_type,peer_assignment_review_schema_part_order,peer_assignment_review_schema_part_prompt,peer_assignment_review_schema_part_maximum_score
"9rsJSfeCEeWJoRIC9GAuIw@2","1916a944-deb0-4ba1-f393-d9f1a2d04db2","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"vwXGHChQEeaeOg6Hp9hnyw@1","yHMRjaLh_lSFxG3NlC1m3h","yesNo",0,"<co-content><text>Did the learner provide a URL to their peer's Google Doc?</text></co-content>",1
"4qyWSs6NEeWzWQ7wuWBg7Q@3","a9fc09a1-62b5-42cb-e0e7-d044bbc10f13","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"4qyWSs6NEeWzWQ7wuWBg7Q@3","aa0b75af-bcea-46f8-82d6-cace74c06316","options",3,"<co-content><text>Did the learner provide 2 additional risks that were not mentioned in the risk discussion?</text></co-content>",2
"dn6ZfdEIEeWR0RIE1vRpDw@12","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"9KUiQfeCEeWc5xLFVM5IsQ@2","8e97d2ee-5f9b-4605-83b7-83bc74def75d","yesNo",0,"<co-content><text>Did the learner provide a Google Docs URL?</text></co-content>",1
"nqhqtdAbEeWJ8go9jrGl7Q@4","40f90a7f-a9eb-4365-f59c-126de570b33d","options",1,"<co-content><text>Are all remaining high-priority user stories scheduled in the second sprint? (The high priority user stories remaining were: Remotely Access Content, Browse All Material, and Select Material)</text></co-content>",3
"9tm1JveCEeWwOA4X7vTG_Q@3","efa757b2-524d-4d98-c2ff-24dc3e485ad4","options",0,"<co-content><text>Did the learner demonstrate that they put effort into their evaluation of the iteration plan?</text></co-content>",5
"9l-i1veCEeWoVw4RkdPOvQ@3","99f5bc0a-31be-4272-d23f-d0dc3f618f7e","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"wFPJjyhQEeaVWgodRB5guQ@1","6f178c21-4486-4778-a98f-c6342191366b","options",0,"<co-content><text>Did the learner demonstrate that they put effort into their evaluation of the iteration plan?</text></co-content>",5
"9voOH_eCEeWSPQpVZJn7FQ@6","a28d01b1-da29-4973-c680-683e42768daa","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@10","b32d6130-07e7-49ef-f76d-6628578479e4","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 84 story points for sprint 1?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@11","b90065ed-3ec0-4899-b895-2a94f0f5a187","yesNo",11,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@3","351fc057-68fc-464f-a8c8-a974ff1977ac","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 38 story points for sprint 4?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@10","96a3451f-045c-4179-899a-c8d30459027e","yesNo",7,"<co-content><text>Did the learner include a user story about having adjustable font sizes (or similar wording)?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@9","a66764d6-9126-4a91-debc-7cfd1fc72f49","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 90 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e. does the prediction line start at approx. 84 story points at the beginning of sprint 1, and extend to approx. -6 story points at the beginning of sprint 6?).</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@11","11742a95-8154-47f9-c340-85c14a6d73b9","yesNo",9,"<co-content><text>Does the learner display the addition of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@2","bad69d98-9b8f-4478-ae93-9d7b262568ad","yesNo",0,"<co-content><text>Did the learner complete the Requirements Technical Review?</text></co-content>",1
"vufdjihQEeaLEw5C-qNm0w@4","0ea48669-8b1d-468a-da1e-caf62fd81e35","multiLineInput",10,"<co-content><text>Do you have any general comments about your peer’s Requirements document?</text></co-content>",
"dn6ZfdEIEeWR0RIE1vRpDw@10","b90065ed-3ec0-4899-b895-2a94f0f5a187","yesNo",11,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@10","1916a944-deb0-4ba1-f393-d9f1a2d04db2","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"vwXGHChQEeaeOg6Hp9hnyw@2","vNEGLD-JOaoptGVYmtvlwP","yesNo",0,"<co-content><text>Based on the Google Doc provided and/or the screenshot, do you believe that the learner put effort into the review?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@9","bJN5zsuJhhzKznZaSLP6VD","multiLineInput",1,"<co-content><text>How could the learner make their Requirements Document more Correct?</text></co-content>",
"wTlH0ChQEeaOBAr7VGzUHw@3","7e609c48-6601-45c3-f916-f3408cdbf4e6","yesNo",4,"<co-content><text><strong>If the learner created a work done vs. work completed burndown char</strong><strong>t, </strong>does the prediction line begin at approx. 92 story points at the beginning of sprint 1?</text><text><strong>If the learner created an adjustable floor burndown chart, </strong>does the prediction line extend to meet the adjustable floor? (i.e., does the prediction line start at approx. 84 story points at the beginning of Sprint 1, and extend to -8 story points at the beginning of Sprint 6?).</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@2","5a54b003-0907-4259-f9f9-2e1573a7612a","yesNo",10,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 2?</text></co-content>",1
"9kBa5PeCEeWcIwpe-uKM9Q@5","3002b144-a8b4-4692-f822-7b56b8897564","yesNo",3,"<co-content><text>Are all the priority 2 user stories scheduled before (or in the same sprint) as any priority 3 user stories?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@3","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@3","6e259284-46d7-43d9-ea0d-03794de8b978","yesNo",9,"<co-content><text>Did the learner include a user story about testing reading comprehension using voice recognition (or similar wording)?</text></co-content>",1
"wJGWByhQEea9ZhJKQvAauw@1","e452af33-9bb0-4aa2-80c0-480f21e1a915","yesNo",1,"<co-content><text>Did the learner include a prediction line on their iteration burndown?</text></co-content>",1
"wVhBSyhQEeaVWgodRB5guQ@1","b8a2cb44-f70d-44a7-8354-db8c543ef3bc","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@11","0ea48669-8b1d-468a-da1e-caf62fd81e35","multiLineInput",10,"<co-content><text>Do you have any general comments about your peer’s requirements document?</text></co-content>",
"-xK13dEPEeW3igq7kvt3qw@7","5bcc1717-2c30-4aed-c502-4b924a8e5a62","yesNo",4,"<co-content><text>Did the learner keep the Suggest material based on reading level user story in the backlog? (i.e. did NOT add it to Sprint 3)</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@11","88ab4e9b-96cd-485e-e687-e7ffc93bac76","yesNo",0,"<co-content><text>Did the learner create their Requirements Document using Google Documents?</text></co-content>",1
"wJGWByhQEea9ZhJKQvAauw@1","97813f86-15db-45db-a532-8ae903687a9f","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"vufdjihQEeaLEw5C-qNm0w@2","96a3451f-045c-4179-899a-c8d30459027e","yesNo",7,"<co-content><text>Did the learner include a user story about having adjustable font sizes (or similar wording)?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@2","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"dn6ZfdEIEeWR0RIE1vRpDw@4","860961d0-dfba-4f98-9c29-20ca931553c9","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@8","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@4","d201f007-3c1a-4a49-cb67-205a2acc37e4","yesNo",8,"<co-content><text>Does the learner have the total effort remaining as approx. 54 story points for sprint 3?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@3","9ff63e4e-58bf-4632-ff60-e611f447322a","yesNo",7,"<co-content><text>Does the learner have the total effort remaining as approx. 70 story points for sprint 2?</text></co-content>",1
"9hRB5feCEeWJoRIC9GAuIw@3","e5362de2-eb75-422d-85ce-8332f2ced35d","yesNo",3,"<co-content><text>Did the learner have about 116.75 hours of total effort remaining at the beginning of the 1st day?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@13","nO83mZak19BlcmsDymHWoz","yesNo",10,"<co-content><text>Does the learner clearly demonstrate that story points were <strong>removed</strong> at the beginning of Sprint 4?</text><text>*Should show an decrease of 2 story points</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@2","e5362de2-eb75-422d-85ce-8332f2ced35d","yesNo",3,"<co-content><text>Did the learner have about 116.75 hours of total effort remaining at the beginning of sprint 1?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@13","d201f007-3c1a-4a49-cb67-205a2acc37e4","yesNo",8,"<co-content><text>Does the learner have the total effort remaining as approx. 54 story points for sprint 3?</text></co-content>",1
"25sis86eEeWljg6vNXStKQ@6","b3e14a41-b7d4-49b8-9d3f-88d87cf3cb0f","multiLineInput",2,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"ZqZRCtTbEeWHOA7t0uQ0Ww@11","24bdcc9b-c032-4402-8f97-1c828263c0c7","yesNo",2,"<co-content><text><strong>Did the learner identify that the estimated hours exceeds the available hours of the developer?</strong></text></co-content>",1
"9JWR-PeCEeWcIwpe-uKM9Q@2","8ae0dce8-688e-4646-9cb8-1713bd596bde","yesNo",5,"<co-content><text>Did the learner include a user story about being able to see the covers of books while browsing (or similar wording)?</text></co-content>",1
"AI8CcM6REeWRcgrL75b_bQ@8","96de681e-a8d9-451d-d979-f3425fc6dad8","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"dn6ZfdEIEeWR0RIE1vRpDw@6","c1b6a522-563b-45e0-87d8-4f21b096df7e","yesNo",3,"<co-content><text>Did the learner include the prediction line?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@11","a3bc6b35-bbff-4c86-9f0c-6a2e1cdb414f","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"9voOH_eCEeWSPQpVZJn7FQ@4","f7823a36-be3b-455e-c2cd-50d776c198ab","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"9rsJSfeCEeWJoRIC9GAuIw@5","b90065ed-3ec0-4899-b895-2a94f0f5a187","yesNo",11,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"AI8CcM6REeWRcgrL75b_bQ@5","96de681e-a8d9-451d-d979-f3425fc6dad8","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"9rsJSfeCEeWJoRIC9GAuIw@5","860961d0-dfba-4f98-9c29-20ca931553c9","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@9","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","yesNo",3,"<co-content><text>Did the learner provide some sort of unique identifier for their user stories? (i.e. a numbering or lettering system)</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@5","f5816992-712c-4af5-e608-10eddf73749e","yesNo",5,"<co-content><text>Did the learner have about 17.25 hours of total effort remaining at the beginning of sprint 5?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@8","183bef19-6058-4c31-ad07-4338d162e635","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"ZqZRCtTbEeWHOA7t0uQ0Ww@9","24bdcc9b-c032-4402-8f97-1c828263c0c7","yesNo",2,"<co-content><text><strong>Did the learner identify that the estimated hours exceeds the available hours of the developer?</strong></text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@1","632c7dae-874a-402e-edea-3ce05c3fc5d0","yesNo",7,"<co-content><text>Does the learner display the addition of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"vufdjihQEeaLEw5C-qNm0w@1","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","yesNo",3,"<co-content><text>Did the learner provide some sort of unique identifier for their user stories? (i.e. a numbering or lettering system)</text></co-content>",1
"wJGWByhQEea9ZhJKQvAauw@1","e5362de2-eb75-422d-85ce-8332f2ced35d","yesNo",3,"<co-content><text>Did the learner have about 116.75 hours of total effort remaining at the beginning of the 1st day?</text></co-content>",1
"wXYC7ShQEeaGtw7VJ4hX6w@2","b557bab7-f065-4943-ef08-a9a5b3504dcd","yesNo",8,"<co-content><text>Does the learner clearly demonstrate that additional story points were <strong>added </strong>at the beginning of Sprint 2?</text><text>*Should show an increase of six story points</text></co-content>",1
"7T_9jdGpEeWHOA7t0uQ0Ww@3","d4b79bf3-5b06-4849-fe13-14dafbd0064d","multiLineInput",0,"<co-content><text>Do you have any comments, advice, or words of encouragement for your peer?</text></co-content>",
"B7quoNEDEeW86A4dl3pnEQ@2","f5615126-c42e-42d6-9238-c5028e441fdd","options",1,"<co-content><text>Did the learner provide a risk rating based on likelihood and impact for the risks in the risk plan?</text></co-content>",2
"wFPJjyhQEeaVWgodRB5guQ@3","5dc1b6c3-aee5-4834-be6c-9b1fd51eb178","yesNo",2,"<co-content><text>Did the learner identify that the development team should not self-assign all tasks upfront? </text><text>*This is because one person might finish tasks sooner than others.</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@2","8cfdbd6f-240f-418d-a396-2348fdb058a9","yesNo",4,"<co-content><text>Does the burndown show a slight burn across between sprints 2 and 3?</text></co-content>",1
"wTlH0ChQEeaOBAr7VGzUHw@2","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@5","5a46ec77-fd00-4ecc-c241-d931b7df0233","yesNo",3,"<co-content><text>Did the learner include the prediction line?</text></co-content>",1
"NYjqqtESEeWR0RIE1vRpDw@5","efa757b2-524d-4d98-c2ff-24dc3e485ad4","yesNo",0,"<co-content><text>Did the learner demonstrate that they put effort into their evaluation of the iteration plan?</text></co-content>",5
"em6s9NEVEeWlfA7f_IUrbw@8","9dc4712c-28ca-45fc-cc4a-7b9090a38e10","yesNo",9,"<co-content><text>Does the learner clearly demonstrate that additional story points were added at the beginning of Sprint 3?</text><text>*Should show an increase of 2 story points</text></co-content>",1
"9cdbFPeCEeWYNAoGmttnCw@2","820fe52a-ece5-4051-fe12-353e3c5110a8","yesNo",0,"<co-content><text>Did the learner upload the PDF produced by the Release Planning activity?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@9","351fc057-68fc-464f-a8c8-a974ff1977ac","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 36 story points for sprint 4?</text></co-content>",1
"NYjqqtESEeWR0RIE1vRpDw@6","e07a33c3-7178-4f5f-dade-4bc9df641ac4","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"wCZRVyhQEeaeOg6Hp9hnyw@1","f924b41c-37e6-46de-8be6-a493f1411d22","multiLineInput",5,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"dn6ZfdEIEeWR0RIE1vRpDw@3","183bef19-6058-4c31-ad07-4338d162e635","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@2","3e231bf7-cd64-471e-a7f8-085e542ae274","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"dn6ZfdEIEeWR0RIE1vRpDw@3","b32d6130-07e7-49ef-f76d-6628578479e4","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 84 story points for sprint 1?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@7","R6Fuf4nRm7w9ybZ1PhyR0c","yesNo",10,"<co-content><text>Does the learner clearly demonstrate that story points were <strong>removed</strong> at the beginning of Sprint 4?</text><text>*Should show an decrease of 2 story points</text></co-content>",1
"nqhqtdAbEeWJ8go9jrGl7Q@6","cbc5f958-c7ba-40dc-a8ff-e373d366b0bc","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"nqhqtdAbEeWJ8go9jrGl7Q@6","40f90a7f-a9eb-4365-f59c-126de570b33d","options",1,"<co-content><text>Are all remaining high-priority user stories scheduled in the second sprint? (The high priority user stories remaining were: Remotely Access Content, Browse All Material, and Select Material)</text></co-content>",3
"B7quoNEDEeW86A4dl3pnEQ@6","f5615126-c42e-42d6-9238-c5028e441fdd","options",1,"<co-content><text>Did the learner provide a risk rating based on likelihood and impact for the risks in the risk plan?</text></co-content>",2
"B7quoNEDEeW86A4dl3pnEQ@2","d682cd56-300e-4641-d842-519d4bd48250","options",2,"<co-content><text>Did the learner provide reasonable contingency plans for the risks in their Risk Plan?</text></co-content>",2
"9LQVjveCEeWJoRIC9GAuIw@4","a9fc09a1-62b5-42cb-e0e7-d044bbc10f13","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"ZqZRCtTbEeWHOA7t0uQ0Ww@6","ef83a9aa-bb7e-44e5-898a-f5a5cf81796d","options",1,"<co-content><text>Did the learner provide solutions for the issues that they pointed out?</text></co-content>",3
"P3kcYs6CEeW6bA4RgCmm0Q@4","e19ec481-e159-4ae3-a1f1-e6e0601bed88","yesNo",1,"<co-content><text>Did the learner set their Google Document to Can Comment? (i.e. as a peer reviewer, are you able to  make edits to the assignment that appear as suggestions?)</text></co-content>",1
"AI8CcM6REeWRcgrL75b_bQ@10","6f178c21-4486-4778-a98f-c6342191366b","yesNo",0,"<co-content><text>Did the learner demonstrate that they put effort into their evaluation of the iteration plan?</text></co-content>",5
"P3kcYs6CEeW6bA4RgCmm0Q@11","87f6a590-5e97-4b89-b0e2-0fecd2a5fab9","yesNo",3,"<co-content><text>Did the learner provide some sort of unique identifier for their user stories? (i.e. a numbering or lettering system)</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@11","6ae0c9cc-c581-4641-fa51-d2c9c67919b8","yesNo",2,"<co-content><text>Does the learner display the total effort in story points (or similar wording) on the vertical axis?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@5","65874504-b616-4e80-d05f-3b0062f262f5","yesNo",0,"<co-content><text>Did the learner upload a screenshot of their review?</text></co-content>",1
"wVhBSyhQEeaVWgodRB5guQ@1","e07a33c3-7178-4f5f-dade-4bc9df641ac4","multiLineInput",0,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"9rsJSfeCEeWJoRIC9GAuIw@6","860961d0-dfba-4f98-9c29-20ca931553c9","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@5","97813f86-15db-45db-a532-8ae903687a9f","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"ZqZRCtTbEeWHOA7t0uQ0Ww@2","41c3a084-cd57-4a2f-af00-a6a28b81c814","yesNo",0,"<co-content><text>Did the learner demonstrate that they put effort into their evaluation of the iteration plan?</text></co-content>",5
"wTlH0ChQEeaOBAr7VGzUHw@2","5a54b003-0907-4259-f9f9-2e1573a7612a","yesNo",10,"<co-content><text>Does the learner clearly demonstrate that the additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"wTlH0ChQEeaOBAr7VGzUHw@4","dc5e1f5b-aae2-483d-99e8-513d1f9d5457","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@10","f7823a36-be3b-455e-c2cd-50d776c198ab","yesNo",1,"<co-content><text>Does the learner display the sprints along the horizontal axis?</text></co-content>",1
"4qyWSs6NEeWzWQ7wuWBg7Q@2","f9eee3a9-c6f6-4925-e560-8d3008b3cf9e","options",0,"<co-content><text>The four risks that were discussed in the development meeting were: </text><text>Feature Risks (such as voice recognition and remote connection), Developing for both iOS and Android, Lisa Changing her Mind, and the Database. </text><text>Did the learner include these risks in their Risk Plan?</text></co-content>",4
"dn6ZfdEIEeWR0RIE1vRpDw@7","183bef19-6058-4c31-ad07-4338d162e635","yesNo",5,"<co-content><text>Does the prediction line point to a Sprint 6 with zero effort remaining at the beginning of that sprint?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@5","e19ec481-e159-4ae3-a1f1-e6e0601bed88","yesNo",1,"<co-content><text>Did the learner set their Google Document to Can Comment? (i.e. as a peer reviewer, are you able to  make edits to the assignment that appear as suggestions?)</text></co-content>",1
"vxRFFShQEeaGtw7VJ4hX6w@1","a9fc09a1-62b5-42cb-e0e7-d044bbc10f13","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"9hRB5feCEeWJoRIC9GAuIw@5","97813f86-15db-45db-a532-8ae903687a9f","multiLineInput",1,"<co-content><text>Do you have any response to their interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"4qyWSs6NEeWzWQ7wuWBg7Q@5","a9fc09a1-62b5-42cb-e0e7-d044bbc10f13","multiLineInput",4,"<co-content><text>Do you have any suggestions for the learner that could improve their risk plan?</text></co-content>",
"vwXGHChQEeaeOg6Hp9hnyw@2","i_W-k4r8JJ0c_gb_tYW6Oy","yesNo",1,"<co-content><text>Based on the Google Doc provided and/or the screenshot, did the learner label the suggestions as minor, moderate, or major in severity?</text></co-content>",1
"9JWR-PeCEeWcIwpe-uKM9Q@2","e0e554aa-ddd4-4451-9643-15c091940bc8","yesNo",6,"<co-content><text>Did the learner include a user story about searching for reading material (or similar wording)?</text></co-content>",1
"wXYC7ShQEeaGtw7VJ4hX6w@2","a3bc6b35-bbff-4c86-9f0c-6a2e1cdb414f","multiLineInput",1,"<co-content><text>Do you have any response to your peer's interpretation or have any comments, suggestions, or advice for your peer?</text></co-content>",
"9JWR-PeCEeWcIwpe-uKM9Q@1","145582d0-0803-4947-ba47-5e58afa111e3","yesNo",8,"<co-content><text>Did the learner include a user story about seeing the definitions of unknown words (or similar wording)?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@8","c1b6a522-563b-45e0-87d8-4f21b096df7e","yesNo",3,"<co-content><text>Did the learner include the prediction line?</text></co-content>",1
"em6s9NEVEeWlfA7f_IUrbw@11","b557bab7-f065-4943-ef08-a9a5b3504dcd","yesNo",8,"<co-content><text>Does the learner clearly demonstrate that additional story points were added at the beginning of Sprint 2?</text><text>*Should show an increase of 6 story points</text></co-content>",1
"dGK4i9AXEeWJ8go9jrGl7Q@2","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@3","00c7154f-e334-4802-800e-908d76a8ae4a","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"B7quoNEDEeW86A4dl3pnEQ@7","7c7daa59-56e5-4c20-969d-8995a0d2e786","yesNo",0,"<co-content><text>Did the learner include the risk of the database connection feature not working?</text></co-content>",1
"o40uFM6MEeW4gBJQzjtgDw@8","1a6UVoi-W3N6ob1Iw43Y6r","multiLineInput",6,"<co-content><text>How could the learner make their Requirements Document more Feasible?</text></co-content>",
"P3kcYs6CEeW6bA4RgCmm0Q@4","145582d0-0803-4947-ba47-5e58afa111e3","yesNo",8,"<co-content><text>Did the learner include a user story about seeing the definitions of unknown words (or similar wording)?</text></co-content>",1
"wIEbqihQEeaQAQovE5D5Iw@2","O2n4gBBNV0YKSvOuIwAkbk","yesNo",3,"<co-content><text>Did the learner include acceptance criteria for the user story, <strong>(29) As a reader, I want to be able to adjust font size, so that it is easier to read</strong>, that specifies both making the font larger and making the font smaller.</text></co-content>",1
"25sis86eEeWljg6vNXStKQ@3","b3e14a41-b7d4-49b8-9d3f-88d87cf3cb0f","multiLineInput",2,"<co-content><text>Do you have any suggestions or comments for your peer?</text></co-content>",
"9voOH_eCEeWSPQpVZJn7FQ@4","5a46ec77-fd00-4ecc-c241-d931b7df0233","yesNo",3,"<co-content><text>Did the learner include the prediction line?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@10","6e259284-46d7-43d9-ea0d-03794de8b978","yesNo",9,"<co-content><text>Did the learner include a user story about testing reading comprehension using voice recognition (or similar wording)?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@3","145582d0-0803-4947-ba47-5e58afa111e3","yesNo",8,"<co-content><text>Did the learner include a user story about seeing the definitions of unknown words (or similar wording)?</text></co-content>",1
"9voOH_eCEeWSPQpVZJn7FQ@6","fde8dec7-4a31-4b3b-8219-e9b37dc5ec67","options",0,"<co-content><text>How would you rate your peer’s interpretation? (Based on effort, and not necessarily on correctness)</text></co-content>",3
"wTlH0ChQEeaOBAr7VGzUHw@1","11742a95-8154-47f9-c340-85c14a6d73b9","yesNo",9,"<co-content><text>Does the learner display the addition of story points by either displaying work completed, or by displaying an adjustable floor?</text></co-content>",1
"P3kcYs6CEeW6bA4RgCmm0Q@8","e19ec481-e159-4ae3-a1f1-e6e0601bed88","yesNo",1,"<co-content><text>Did the learner set their Google Document to Can Comment? (i.e. as a peer reviewer, are you able to  make edits to the assignment that appear as suggestions?)</text></co-content>",1
"vxRFFShQEeaGtw7VJ4hX6w@1","5170a520-2a40-4f58-f6dc-6012f83360ef","options",1,"<co-content><text>Did the learner provide a risk rating based on likelihood and impact for the risks in the risk plan?</text></co-content>",2
"9hRB5feCEeWJoRIC9GAuIw@1","b9df9ca2-0b17-4be9-97fa-76e397a1fdf8","yesNo",0,"<co-content><text>Was the iteration burndown uploaded as a JPEG, PNG, or PDF file type?</text></co-content>",1
"dn6ZfdEIEeWR0RIE1vRpDw@9","b32d6130-07e7-49ef-f76d-6628578479e4","yesNo",6,"<co-content><text>Does the learner have the total effort remaining as approx. 84 story points for sprint 1?</text></co-content>",1
"7T_9jdGpEeWHOA7t0uQ0Ww@4","d4b79bf3-5b06-4849-fe13-14dafbd0064d","multiLineInput",0,"<co-content><text>Do you have any comments, advice, or words of encouragement for your peer?</text></co-content>",
